"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"541","25kPa","E1","05","10 uM","08","25/75","Collagen IVFibronectin","C4FN",194,82.6592738629826,4.92675707086132,1.35617971897409,0.107983907031273,0.0298162952926101,0.0916922443868378,0.0262480018260108,0.0363362044598819,0.0238603534460459,0.0353808406028208,0.0207745635889168,0.0648826757226494,0.0181446440704383,0.050256060802227,0.0145213321871411
"542","25kPa","E1","05","10 uM","09","25/75","Hyaluronic AcidOsteopontin","HAOPN",21.7777777777778,39.6372439898527,1.99541628876561,1.88480865471701,0.077477049347426,NA,0.0678829132070306,NA,0.0175251235613938,NA,0.0198950067880106,NA,0.0498808837584947,NA,0.0397055102598668,NA
"543","25kPa","E1","05","10 uM","10","75/25","DecorinGalectin 3","DNG3",56.7777777777778,74.0225190961057,2.82827004429686,2.04144620400716,0.112993473765626,0.0454801162674009,0.0979812483754674,0.0421778159464972,0.0402593943163016,0.0241530935032977,0.0392501063278917,0.021011745491376,0.0734779239413807,0.0340637845363563,0.0579385136596118,0.0275723374857413
"544","25kPa","E1","05","10 uM","11","25/75","Collagen ILaminin","C1LN",146,74.1889479639656,4.49626339188369,1.7850338558494,0.121201734948314,NA,0.105414774690337,NA,0.0442791889085767,NA,0.0418094946763519,NA,0.0722440570273747,NA,0.0566206224481989,NA
"545","25kPa","E1","05","10 uM","12","75/25","Hyaluronic AcidOsteopontin","HAOPN",44.1111111111111,NA,3.07666551616268,NA,0.128124801893128,0.0660837534594828,0.111253334426658,0.0617099201747829,0.0534260665238205,0.0469084360471732,0.0504719712375752,0.040735306432546,0.0814242776019919,0.0362488781431375,0.0646056093267572,0.0296027989558227
"546","25kPa","E1","05","DMSO","02","50/50","Collagen IVHyaluronic Acid","C4HA",415,85.4140243493746,6.01178063609717,0.205263073175654,0.145672017585262,0.0493818274580348,0.125103311733636,0.0462077999857178,0.0684465572179409,0.039109192724157,0.0631566165840484,0.0345124328819898,0.156219484444429,0.0482763397416598,0.125358745230351,0.0373231100280442
"547","25kPa","E1","05","DMSO","03","75/25","LamininHyaluronic Acid","LNHA",21.4444444444444,37.1752605908822,2.32498161918734,1.27165386873067,0.263274780685684,0.136475276297961,0.235169057157262,0.125853854932182,0.0808745943799893,0.047776348591931,0.0740234496101603,0.0419565348539839,0.245437082200817,0.134124579264518,0.20068555021147,0.119428419731388
"548","25kPa","E1","05","DMSO","04","100","Galectin 3","G3",20.8888888888889,36.0878557597058,2.18088208555812,1.46453806235452,0.162003913284136,NA,0.143613581037236,NA,0.0709678654730285,NA,0.0662316731784046,NA,0.155655971250959,NA,0.124626956906148,NA
"549","25kPa","E1","05","DMSO","05","50/50","Collagen IVGalectin 3","C4G3",464,126.118991432694,6.10680167068277,0.292510293462401,0.141915608036357,0.044944488149698,0.121554544629666,0.0417086884753782,0.0695478392989668,0.0406776346930002,0.0641130330072287,0.0358013984820207,0.0985032223527006,0.0285701611121028,0.07763031455735,0.0240072694129207
"550","25kPa","E1","05","DMSO","06","50/50","Hyaluronic AcidFibronectin","HAFN",27,44.5308881564246,2.34751111842796,1.7631931011345,0.170308689224759,NA,0.151773225750884,NA,0.0800591064792639,NA,0.073313504752897,NA,0.136333415647123,NA,0.109701366295689,NA
"551","25kPa","E1","05","DMSO","07","75/25","Hyaluronic AcidFibronectin","HAFN",18.6111111111111,10.373577546397,2.80480186095943,0.59450131795469,0.165676550570951,0.0969226579613535,0.146936116596646,0.0953433132546673,0.0816040570963935,0.0759628342525418,0.0751500365572939,0.0671225403287756,0.127079689240616,0.0559159124446455,0.101626282937087,0.0455052359768001
"552","25kPa","E1","05","DMSO","08","25/75","Collagen IVFibronectin","C4FN",462.666666666667,101.508073023228,6.10987045115079,0.25292286049209,0.148818849151634,0.0478087430484578,0.128186696429113,0.0446913333464095,0.0764618071874456,0.0481400890466867,0.0702297603929604,0.0425267391069902,0.106742319636137,0.0381059939746975,0.0844557667409752,0.030490050635377
"553","25kPa","E1","05","DMSO","09","25/75","Hyaluronic AcidOsteopontin","HAOPN",21.7777777777778,22.7913238852956,2.09823417146521,1.43004835522166,0.159436203139983,NA,0.143106800314026,NA,0.0658113931665952,NA,0.0618904407159423,NA,0.152893608809542,NA,0.122001597235998,NA
"554","25kPa","E1","05","DMSO","10","75/25","DecorinGalectin 3","DNG3",12,11.3822473859759,2.02906699397651,1.1957614808962,0.173403624912817,NA,0.154393079319498,NA,0.0852478906371215,NA,0.0789595349489824,NA,0.209755573208349,NA,0.164427059187897,NA
"555","25kPa","E1","05","DMSO","11","25/75","Collagen ILaminin","C1LN",288.555555555556,78.5415671971077,5.63768863343144,0.287971862083073,0.233105489755902,0.0690803521293779,0.208998517888067,0.0690870958756888,0.13669222664515,0.0731247336076528,0.123262447708547,0.0655588867704091,0.16564158385851,0.0591274886271924,0.133247522970223,0.0462852290251736
"556","25kPa","E1","05","DMSO","12","75/25","Hyaluronic AcidOsteopontin","HAOPN",78.2222222222222,132.937328592587,2.77185836146986,0.685267080238621,0.186236914052001,0.0857991318390364,0.166025102601568,0.0822092890248772,0.0870500311218114,0.0564076118872044,0.080043706338723,0.0499101113094176,0.145835316979369,0.046734043264031,0.117215024409728,0.038030099777622
"557","25kPa","E1","06","10 uM","02","75/25","OsteopontinDecorin","OPNDN",14.4444444444444,15.3297097167559,1.94886190621283,0.970583073108027,0.114727779595171,NA,0.102337709889242,NA,0.0276382342772995,NA,0.0278187758510756,NA,0.178109922759319,NA,0.138747243915074,NA
"558","25kPa","E1","06","10 uM","03","25/75","Tenascin CGalectin 3","TCG3",5.27777777777778,5.79750904364203,1.16668831729284,1.47039274408061,0.120920027036516,NA,0.102900287806815,NA,0.0238650334523975,NA,0.0250943874792885,NA,0.162435533488063,NA,0.126653717074103,NA
"559","25kPa","E1","06","10 uM","04","50/50","Tenascin CFibronectin","TCFN",12.3333333333333,20.7765893896632,1.54468909819366,1.1137739913647,0.100126185079698,NA,0.0868427991187841,NA,0.0248676631517299,NA,0.0240035003031836,NA,0.0959161061173545,NA,0.0771280978589642,NA
"560","25kPa","E1","06","10 uM","05","75/25","Tenascin CGalectin 3","TCG3",13.3888888888889,23.3583199548065,1.55449405527826,1.28361391311336,0.155215274539152,NA,0.134436270923428,NA,0.0410309724729641,NA,0.0392634644884544,NA,0.119439524269832,NA,0.0952634121805301,NA
"561","25kPa","E1","06","10 uM","06","25/75","Collagen ITenascin C","C1TC",73.1111111111111,76.3966258708095,3.85366581484568,1.09767027618349,0.132904986308015,0.0422543190201555,0.115620258321059,0.0388098109936218,0.0454028100924625,0.031035997275446,0.0430468896792378,0.0271068325074343,0.0848717634098338,0.030146470652028,0.0671759998428548,0.0240318132344119
"562","25kPa","E1","06","10 uM","07","75/25","Collagen IVLaminin","C4LN",272.444444444444,68.1884643225426,5.57714989203139,0.265074292932428,0.10411730686859,0.0289880569113653,0.0883178737895079,0.0256066261824793,0.0387814884523937,0.0250197205302287,0.0374431709118041,0.0217371794152004,0.0644819075037157,0.0214027765384282,0.0498497397853719,0.0168305872970147
"563","25kPa","E1","06","10 uM","08","50/50","Collagen IFibronectin","C1FN",217.222222222222,65.0051280028481,5.3442657074747,0.317724943623365,0.10765710717179,0.0323323190315771,0.0912451700987279,0.0286689619773314,0.0386941898157478,0.0211599074051063,0.0372517828382216,0.0184316195906516,0.0664745195958799,0.0204346408168793,0.051309879518763,0.0164128454949184
"564","25kPa","E1","06","10 uM","09","75/25","Collagen IVTenascin C","C4TC",229.333333333333,43.9001392050438,5.42033796437743,0.190464134855884,0.106165116267802,0.0280887580864967,0.0896355884578032,0.0248090293115009,0.0404558626811084,0.0260522653010172,0.0388460914506297,0.0226989081157491,0.066868668114857,0.0175174311026171,0.0515872295001726,0.0142477847864158
"565","25kPa","E1","06","10 uM","10","50/50","Collagen IVDecorin","C4DN",230.555555555556,54.356845628372,5.41629288150122,0.270097201994107,0.110304215456504,0.0316770924549472,0.0934608722314702,0.0283025069551739,0.0427483793248409,0.0376545284200327,0.0408876387025676,0.0341114539903704,0.068364449900523,0.0194148715378002,0.0529096299168523,0.0158359165285208
"566","25kPa","E1","06","10 uM","11","75/25","Collagen IVFibronectin","C4FN",259.333333333333,73.1907705171143,5.52466747309558,0.312394814701566,0.111593651039689,0.0389035201540281,0.0954870951909905,0.0351165177632146,0.0440459542591102,0.0292620004561629,0.0420436283483059,0.0254856563526494,0.0659987270462099,0.0241974348969609,0.051363234375663,0.0196656321695056
"567","25kPa","E1","06","10 uM","12","25/75","Collagen IVOsteopontin","C4OPN",147.777777777778,62.2932134702043,4.87758790099255,0.458957419336463,0.112454041275425,0.0428358898354881,0.0967549127829974,0.0400944541032911,0.047759748730168,0.0306977669052161,0.0451983906474459,0.0269155812725709,0.0742035198344135,0.0251637903642036,0.058159070259404,0.0207674068752368
"568","25kPa","E1","06","DMSO","02","75/25","OsteopontinDecorin","OPNDN",11.6111111111111,NA,2.00409962554821,NA,0.221797783565894,NA,0.201764741375489,NA,0.0536939719900736,NA,0.0510586735216151,NA,0.323065848532933,NA,0.244955172041387,NA
"569","25kPa","E1","06","DMSO","03","25/75","Tenascin CGalectin 3","TCG3",7.72222222222222,6.77823313588759,1.6476822173696,0.862739329717126,0.173167149150053,NA,0.158321911958238,NA,0.0760880075904295,NA,0.0702172554276666,NA,0.144475641449374,NA,0.115135529824503,NA
"570","25kPa","E1","06","DMSO","04","50/50","Tenascin CFibronectin","TCFN",12.1111111111111,17.1334630345285,1.88641057057195,1.23834467257321,0.214971930792663,0.09947362637642,0.194587311794651,0.0988556797976367,0.0931554327686707,0.0487458417615642,0.0850501879952446,0.0427737327971187,0.171928986060824,0.0372062314158337,0.138855331727928,0.0293737901029001
"571","25kPa","E1","06","DMSO","05","75/25","Tenascin CGalectin 3","TCG3",6.83333333333333,2.97209241668783,1.51582158674414,0.545221370069373,0.141139537283207,NA,0.12553344148205,NA,0.0577102101970005,NA,0.0548978917955269,NA,0.109982060866453,NA,0.0889191169762839,NA
"572","25kPa","E1","06","DMSO","06","25/75","Collagen ITenascin C","C1TC",88.2222222222222,28.911743096688,4.28354481661518,0.440510951545528,0.252704710771598,0.0820639090584789,0.227912712169172,0.0811108899048269,0.125841173434352,0.0570475249256735,0.113558381975081,0.0503589404274556,0.154879171018164,0.0390385943735951,0.125569004075634,0.0317610411145865
"573","25kPa","E1","06","DMSO","07","75/25","Collagen IVLaminin","C4LN",552.666666666667,106.670833251956,6.29327543628938,0.193892401859967,0.142333118557031,0.0474557438550355,0.122370320746585,0.04492902881969,0.0710080485682858,0.043817300243223,0.0654208048242412,0.0387291788798086,0.0895216885393828,0.026000782757927,0.0702669171181752,0.0216761321111053
"574","25kPa","E1","06","DMSO","08","50/50","Collagen IFibronectin","C1FN",425.444444444444,78.2226167919341,6.02915878928977,0.182798726917803,0.187885071027863,0.0639787024428107,0.165010327368174,0.0621306175413167,0.104909989512479,0.0591516257620128,0.0951469193991384,0.0523902062605355,0.116329124738074,0.032938841378554,0.0927001065796642,0.027492306778178
"575","25kPa","E1","06","DMSO","09","75/25","Collagen IVTenascin C","C4TC",500.666666666667,74.8324053394577,6.19996076041962,0.164122649431241,0.14537136389243,0.0463330304253451,0.124947244618513,0.043511383694533,0.0758247626520688,0.0459752552902421,0.0696286859945622,0.0407123856331109,0.104868785366983,0.0291882291719264,0.0827833054851187,0.0240401312303288
"576","25kPa","E1","06","DMSO","10","50/50","Collagen IVDecorin","C4DN",543.222222222222,117.002848968163,6.27361212114148,0.219941074140762,0.152343218004745,0.0488691767114261,0.131432196229371,0.046104409646422,0.0801865625440393,0.0467884986497979,0.0734632851074689,0.0413352687114524,0.100426987600872,0.0287235661363601,0.07933403558263,0.024287574939571
"577","25kPa","E1","06","DMSO","11","75/25","Collagen IVFibronectin","C4FN",570.444444444444,141.640781948954,6.32372530890679,0.238108803247054,0.143872637802642,0.0454701047237478,0.123640045366357,0.0425855879402209,0.0827293158260161,0.0521848606046352,0.075726298278178,0.0463962351083389,0.0992733061328832,0.0283117894535825,0.078390945167438,0.0237344744851574
"578","25kPa","E1","06","DMSO","12","25/75","Collagen IVOsteopontin","C4OPN",401.444444444444,100.68542871516,5.95838276951169,0.287564471684885,0.167056086607511,0.0494236808528255,0.145219141038901,0.0466568151816446,0.100016718847783,0.058782314536118,0.0908853362626858,0.0529238218485237,0.116774623938656,0.0328188030545717,0.0932204476549048,0.0275747083070956
"579","25kPa","E1","07","10 uM","02","50/50","Tenascin COsteopontin","TCOPN",57.8888888888889,NA,2.78241829328493,NA,0.0960571885009989,NA,0.0859189219474929,NA,0.0247843837588627,NA,0.0244812325495093,NA,0.129683626858756,NA,0.101953161261044,NA
"580","25kPa","E1","07","10 uM","03","25/75","Tenascin CHyaluronic Acid","TCHA",53.5555555555556,NA,2.54485063811603,NA,0.0776566097598362,NA,0.0676386916154949,NA,0.00946482461248375,NA,0.0110555966689964,NA,0.0694709478743688,NA,0.0537521498775895,NA
"581","25kPa","E1","07","10 uM","04","50/50","LamininHyaluronic Acid","LNHA",19.9444444444444,42.5094760677611,1.75666784235716,1.52435600795193,0.123151596655228,0.0544421884906934,0.105616527528035,0.0539631034652955,0.0302978700025069,0.0187566604733148,0.0296550625447813,0.0162119214190583,0.111512074215604,0.0475029996237046,0.088749271109086,0.0369300270508304
"582","25kPa","E1","07","10 uM","05","25/75","Collagen IDecorin","C1DN",88.2222222222222,42.2991988366473,4.12031867952837,1.28007155610458,0.12040452469694,0.0426859811376576,0.102994364724644,0.0383997779184896,0.041087400715399,0.0414326182719864,0.0394215053748468,0.0369932848457606,0.0846691234297692,0.0300521584558396,0.0660257070345311,0.0245586315701701
"583","25kPa","E1","07","10 uM","06","75/25","Collagen IFibronectin","C1FN",43.5555555555556,81.8711725144381,2.7444985333763,1.44840596621021,0.172788404613867,0.0776811712264123,0.154977992547229,0.0765151499017508,0.0452307174869299,0.0264955121555903,0.0429344983431471,0.0231151646592107,0.0976053974706611,0.0246428277828774,0.0772812413022835,0.0199079434888505
"584","25kPa","E1","07","10 uM","07","50/50","Collagen IVTenascin C","C4TC",184.444444444444,67.1350214948287,4.81098973771255,1.51669363366015,0.103850825591654,0.0273018542509598,0.0878959255691275,0.0240567687340195,0.036117547373005,0.0231896534752404,0.0349312486723953,0.0204208931607155,0.0693820030502696,0.0193519281453352,0.0538208520291687,0.0160505117611018
"585","25kPa","E1","07","10 uM","08","50/50","Collagen IHyaluronic Acid","C1HA",5.33333333333333,4.98887651569859,1.29400630861927,0.906098840556019,0.105198616713874,NA,0.0908795701989421,NA,0.0463784524290507,NA,0.0444666677335246,NA,0.0727236204481863,NA,0.0578902235935881,NA
"586","25kPa","E1","07","10 uM","09","25/75","LamininTenascin C","LNTC",15.3333333333333,17.3973178009332,2.17352266137484,1.12959384966479,0.127866669822639,NA,0.114742999918742,NA,0.0326384923566283,NA,0.0329887997728301,NA,0.0664690828283265,NA,0.0535731533452342,NA
"587","25kPa","E1","07","10 uM","10","75/25","LamininTenascin C","LNTC",13.6666666666667,NA,2.14556137627503,NA,0.0936772682172632,NA,0.0816665752432515,NA,0.0288077538080596,NA,0.0292966365517969,NA,0.0612519972335986,NA,0.0480728719319275,NA
"588","25kPa","E1","07","10 uM","11","25/75","Tenascin CDecorin","TCDN",54.8888888888889,96.6810334151545,2.45825542499206,2.3481497916228,0.111478100449904,NA,0.100927332539363,NA,0.0511908389077584,NA,0.0491749679041852,NA,0.0688018748010069,NA,0.0553752301594892,NA
"589","25kPa","E1","07","10 uM","12","25/75","Collagen IVHyaluronic Acid","C4HA",43,NA,3.35114118848736,NA,0.110840695041326,0.0359654225986998,0.0954853506100613,0.032825320819998,0.0417874288073329,0.0225728373375074,0.040185884796984,0.0195274755457969,0.072930649258511,0.0189001777336626,0.0568100697145743,0.0152931300756502
"590","25kPa","E1","07","DMSO","02","50/50","Tenascin COsteopontin","TCOPN",13.4444444444444,25.405598683055,1.55078934571145,1.76490377668242,0.166434755273776,NA,0.149089725411138,NA,0.07491202856009,NA,0.0695949663629262,NA,0.240189996031795,NA,0.187970464163563,NA
"591","25kPa","E1","07","DMSO","03","25/75","Tenascin CHyaluronic Acid","TCHA",3.66666666666667,1.49071198499986,0.930112297915351,0.458971762005082,0.153226916540222,NA,0.135690226409994,NA,0.0588040058603967,NA,0.0551147960165052,NA,0.164412379708392,NA,0.131151815565342,NA
"592","25kPa","E1","07","DMSO","04","50/50","LamininHyaluronic Acid","LNHA",16.7777777777778,9.18331820930394,2.60668556955755,0.692997821828067,0.241643251411897,0.110400062939934,0.221132684890301,0.110219284146754,0.107926926789003,0.0631809948131012,0.0980012904342077,0.0559067150048327,0.177665378703144,0.0604603720367357,0.142881311823297,0.0466190079260453
"593","25kPa","E1","07","DMSO","05","25/75","Collagen IDecorin","C1DN",205.888888888889,58.9755128092254,5.28524646326691,0.323812938354177,0.227603426739222,0.0670612361080216,0.202466214107315,0.0652970560092807,0.121559676782893,0.0664815276218969,0.109841953557235,0.0592981271965719,0.141359918020405,0.0403769501006138,0.114033619795894,0.0333188159157079
